fold,model,feature,standardized_coefficient,basis_kind,basis_mean,basis_scale,raw_basis_coefficient,standardized_model_intercept,raw_basis_intercept
origin_2021_04,macro_logit,current_60_dpd,0.07126229256391525,main,0.000911437078466741,0.030176254918706145,2.3615353447899206,-5.687249446002476,18.170640241442744
origin_2021_04,macro_logit,recent_30_dpd_3m,0.12585154175758362,main,0.01173008785169731,0.10766843962224387,1.1688805205976365,-5.687249446002476,18.170640241442744
origin_2021_04,macro_logit,recent_60_dpd_3m,-0.3033309280872345,main,0.0014602758950196242,0.03818564506892674,-7.943585280272445,-5.687249446002476,18.170640241442744
origin_2021_04,macro_logit,ever_30_dpd,0.17200736701488495,main,0.036621572483699266,0.18783086251338044,0.9157566797769016,-5.687249446002476,18.170640241442744
origin_2021_04,macro_logit,ever_60_dpd,0.05734472721815109,main,0.0037645128761573583,0.06124003036382823,0.9363928606413964,-5.687249446002476,18.170640241442744
origin_2021_04,macro_logit,months_since_30_dpd,0.18423530459403992,main,18.461500686517105,13.774882377461484,0.013374727968311833,-5.687249446002476,18.170640241442744
origin_2021_04,macro_logit,months_since_60_dpd,0.005852328147739172,main,19.028060129969667,13.8550956305739,0.00042239536296125583,-5.687249446002476,18.170640241442744
origin_2021_04,macro_logit,delinquent_30_months_3m,-0.0014419982908293605,main,0.017513939074631515,0.17972867993708408,-0.008023195248160434,-5.687249446002476,18.170640241442744
origin_2021_04,macro_logit,delinquent_30_months_6m,-0.11022766679525375,main,0.031313801873447074,0.2949497589265678,-0.37371675500401613,-5.687249446002476,18.170640241442744
origin_2021_04,macro_logit,delinquent_30_months_12m,-0.024104025214910507,main,0.05183928309143644,0.4600312041482235,-0.05239650049291898,-5.687249446002476,18.170640241442744
origin_2021_04,macro_logit,delinquent_60_months_3m,0.21297413110733032,main,0.0020176344075761225,0.05854187834271549,3.637979120870337,-5.687249446002476,18.170640241442744
origin_2021_04,macro_logit,delinquent_60_months_6m,-0.13168737292289734,main,0.0032086879088815104,0.08681567959571503,-1.516861626104198,-5.687249446002476,18.170640241442744
origin_2021_04,macro_logit,delinquent_60_months_12m,-0.018609805032610893,main,0.004779890245868203,0.12202051536706789,-0.15251373899403717,-5.687249446002476,18.170640241442744
origin_2021_04,macro_logit,cured_from_30_dpd,0.08156197518110275,main,0.0029392951212472017,0.05413553052697843,1.5066255818894463,-5.687249446002476,18.170640241442744
origin_2021_04,macro_logit,cumulative_30_dpd_cures,0.037547241896390915,main,0.04704439818060188,0.31438335543037665,0.11943139243167131,-5.687249446002476,18.170640241442744
