fold,model,feature,standardized_coefficient
origin_2023_04,regime_aware_logit,delinquent_60_months_12m,0.025566615164279938
origin_2023_04,regime_aware_logit,cured_from_30_dpd,-0.0008739199256524444
origin_2023_04,regime_aware_logit,cumulative_30_dpd_cures,0.04355746880173683
origin_2023_04,regime_aware_logit,months_since_30_dpd_cure,0.21084880828857422
origin_2023_04,regime_aware_logit,p_stress,-0.4191693365573883
origin_2023_04,regime_aware_logit,p_stress_x_credit_score,-0.5523584485054016
origin_2023_04,regime_aware_logit,p_stress_x_original_cltv,-0.5310724377632141
origin_2023_04,regime_aware_logit,p_stress_x_original_dti,0.1932067573070526
origin_2023_04,regime_aware_logit,p_stress_x_original_ltv,0.3776424527168274
origin_2023_04,regime_aware_logit,p_stress_x_original_interest_rate,0.666093647480011
origin_2023_04,regime_aware_logit,p_stress_x_current_delinquency_months,-0.010756527073681355
origin_2023_04,regime_aware_logit,p_stress_x_recent_60_dpd_3m,0.05479860678315163
origin_2023_04,regime_aware_logit,p_stress_x_months_since_30_dpd,0.5555301308631897
