model,fold,month_date,n,event_count,event_rate,pred_mean,brier,log_loss,predicted_defaults,count_error,absolute_count_error
macro_logit,origin_2023_04,2023-11-01,225578,1412,0.006259475658087225,0.002962608399723278,0.005896368294347443,0.031389637095325475,668.2992775927777,-743.7007224072223,743.7007224072223
macro_logit,origin_2023_04,2023-12-01,227623,1516,0.006660135399322564,0.004657907406984799,0.006136246722632516,0.03173294237081066,1060.246857700101,-455.7531422998991,455.7531422998991
macro_logit,origin_2023_04,2024-01-01,229738,1595,0.006942691239585963,0.01351661711916491,0.006343645605874077,0.03515463665492767,3105.2805837227083,1510.2805837227083,1510.2805837227083
macro_logit,origin_2023_04,2024-02-01,231850,1626,0.007013155057149019,0.016078562484918017,0.006466064340682499,0.036846623655855414,3727.814712128242,2101.814712128242,2101.814712128242
macro_logit,origin_2023_04,2024-03-01,234439,1652,0.007046609139264371,0.015274950142771637,0.006465226478632549,0.03650707911738323,3581.04403652124,1929.0440365212398,1929.0440365212398
regime_aware_logit,origin_2023_04,2023-04-01,206266,1117,0.005415337476850281,0.007181865324051384,0.005045181141714201,0.027770087832379796,1481.3746329307828,364.3746329307828,364.3746329307828
regime_aware_logit,origin_2023_04,2023-05-01,208682,1134,0.005434105481066887,0.007395691180746471,0.005007411731840135,0.027819093069272167,1543.347626980535,409.3476269805351,409.3476269805351
regime_aware_logit,origin_2023_04,2023-06-01,211872,1183,0.005583559885213714,0.007999821258436438,0.005229002759311401,0.028763208731526154,1694.938129667445,511.9381296674451,511.9381296674451
regime_aware_logit,origin_2023_04,2023-07-01,214767,1236,0.005755074103563396,0.008370911048484782,0.0053217880653302265,0.029232697585714514,1797.795453149931,561.7954531499311,561.7954531499311
regime_aware_logit,origin_2023_04,2023-08-01,217610,1255,0.005767198198612196,0.012247912557643265,0.0056487266711329415,0.0339622996493761,2665.268251668751,1410.268251668751,1410.268251668751
regime_aware_logit,origin_2023_04,2023-09-01,220569,1321,0.005989055578979821,0.014961342822537558,0.005999879615959267,0.03686755913886643,3300.0084250242867,1979.0084250242867,1979.0084250242867
regime_aware_logit,origin_2023_04,2023-10-01,222564,1379,0.006195970597221473,0.015741313934672346,0.006219343366868128,0.038053267309682615,3503.4497945564162,2124.4497945564162,2124.4497945564162
regime_aware_logit,origin_2023_04,2023-11-01,225578,1412,0.006259475658087225,0.01697381708629854,0.006350207400039207,0.039010039802305586,3828.919710693052,2416.919710693052,2416.919710693052
regime_aware_logit,origin_2023_04,2023-12-01,227623,1516,0.006660135399322564,0.0181618278335223,0.00678736940650397,0.041025122240351874,4134.049736949847,2618.049736949847,2618.049736949847
regime_aware_logit,origin_2023_04,2024-01-01,229738,1595,0.006942691239585963,0.01900398642518868,0.007137871522696735,0.04312393010420878,4365.937833349997,2770.937833349997,2770.937833349997
regime_aware_logit,origin_2023_04,2024-02-01,231850,1626,0.007013155057149019,0.019793357930997978,0.007269903950414394,0.043880653170174325,4589.090036301881,2963.090036301881,2963.090036301881
regime_aware_logit,origin_2023_04,2024-03-01,234439,1652,0.007046609139264371,0.0204510569921801,0.007324774629956331,0.04439690339992828,4794.5253501897105,3142.5253501897105,3142.5253501897105
